ID,V3_C005,V3_C009,V3_C010,V3_C016,V3_C018,V3_C019,V3_C100,V3_C101,V3_C105,V3_C106,V3_C110,V3_C111,V3_C112,V3_C113,V3_C114,V3_C117,V3_C119,V3_C120,V4_C005,V4_C009,V4_C010,V4_C016,V4_C018,V4_C019,V4_C100,V4_C101,V4_C105,V4_C106,V4_C110,V4_C111,V4_C112,V4_C113,V4_C114,V4_C117,V4_C119,V4_C120,V5_C005,V5_C009,V5_C010,V5_C018,V5_C019,V5_C100,V5_C101,V5_C105,V5_C106,V5_C110,V5_C111,V5_C112,V5_C113,V5_C114,V5_C117,V5_C119,V5_C120,V6_C005,V6_C009,V6_C010,V6_C016,V6_C018,V6_C019,V6_C100,V6_C101,V6_C105,V6_C106,V6_C110,V6_C111,V6_C112,V6_C113,V6_C114,V6_C117,V6_C119,V6_C120
panStreptococcus_sp_263_SSPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013576,0.0017391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01161,0,0,0,0,0,0.0018382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_400_SSPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017113,0.002413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013683,0,0,0,0
panStreptococcus_sp_A12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041647,0.0048451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001074,0,0,0,0.0025832,0,0,0,0
panStreptococcus_sp_ACS2,0,0,0,0.0014293,0,0.0021575,0,0,0,0.0018991,0,0,0.0018526,0,0,0,0,0,0,0,0,0,0.0021697,0,0,0,0,0.0010646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014002,0.001292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087112,0,0,0,0,0,0,0,0
panStreptococcus_sp_bf_0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_C150,0,0,0,0.010924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018784,0.0012054,0,0,0,0,0,0,0,0.015489,0,0,0,0,0,0,0,0,0,0,0,0.0013521,0,0.0034201,0,0,0.001484,0,0.013985,0,0,0,0,0,0,0.0070727,0,0,0,0,0,0.002315,0,0,0,0,0.0018862,0.0052932,0,0
panStreptococcus_sp_CCH5_D3,0,0,0,0.0016335,0,0.0025458,0,0,0,0,0,0,0.0010586,0,0,0,0,0,0,0,0,0,0.0050627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_CCH8_H5,0,0,0,0.0027565,0,0.0027184,0,0,0,0,0,0,0,0,0,0,0,0.0021592,0,0,0,0,0.0024108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_F0442,0.0025416,0,0,0,0,0,0.0025717,0,0,0,0,0,0,0.085417,0,0,0,0,0,0,0,0.0050994,0,0,0,0,0,0,0,0,0,0.0011933,0,0,0,0,0,0,0,0,0,0,0,0,0.0047613,0,0,0.0013882,0,0,0.0018302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_FDAARGOS_192,0,0,0,0.0027565,0,0.0015534,0,0,0,0.0065111,0,0,0.0015879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC057G03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014489,0,0,0,0,0,0,0,0,0.0010597,0,0,0.0012679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC061E03,0.0046211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010601,0.0016662,0,0,0,0,0,0,0,0,0.0010597,0,0,0.0010442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC064H09,0,0,0,0,0,0.0019849,0,0,0,0.0021704,0,0,0,0,0,0,0,0,0,0,0,0,0.002893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC065C01,0.0039279,0,0,0,0,0,0,0,0,0,0,0.0025744,0,0.0010182,0,0,0,0,0,0.0017386,0,0,0,0,0,0,0,0,0.0038856,0,0,0.0012679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC065E03,0.0019254,0,0,0,0,0,0.0017804,0,0,0,0,0,0.0010586,0.0012445,0,0,0,0,0,0.0014489,0,0,0,0,0,0.0017,0,0,0,0,0,0.0011685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC072C09,0.0027726,0,0,0,0,0,0.0011869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010597,0,0,0.0010442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC072G04,0.0023105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC073D05,0.0024646,0,0,0,0,0,0.0049456,0,0,0,0,0,0,0,0,0,0,0,0.0027827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC074F05,0.0015404,0,0.0019448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016233,0.0010866,0,0,0,0,0,0,0,0,0,0,0,0.0016409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC076C09,0.0012323,0,0,0,0,0,0.0011869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC078D09,0.0022335,0,0,0,0,0,0.0019782,0,0,0,0,0,0,0,0,0,0,0,0.0011263,0.0010142,0,0,0,0,0,0,0,0,0.0010597,0,0,0.0011436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC078H03,0,0.0011029,0,0,0,0.0014671,0,0,0,0.0016278,0,0,0,0,0,0,0,0,0,0.0010142,0,0,0.0012054,0,0,0,0,0.0020405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC078H12,0,0,0,0.0041858,0,0.002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021697,0,0.0010295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC10E12,0,0,0,0.0010209,0,0.0012513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033751,0,0,0,0,0.0014194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HMSC34B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068096,0,0.002001,0,0,0,0,0.0032136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_HPH0090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012174,0,0,0.0052632,0,0,0,0,0,0,0,0,0.037327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_I_P16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_M334,0.0010012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020243,0,0,0,0.0010328,0.0024108,0,0.0010295,0,0.001648,0,0.0010597,0,0,0,0,0,0,0,0,0.0011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_SK140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017391,0,0,0,0,0,0,0,0,0,0,0,0.0010712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_SK643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026991,0,0,0,0,0.0016876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_SR4,0,0,0,0.0010209,0,0.0013376,0,0,0,0.0029843,0,0,0.0010586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_UMB0029,0,0,0,0.0010209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010796,0,0,0,0.0012264,0.0012054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015253,0,0,0,0,0,0,0,0.0014615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_sp_UMB1385,0,0,0.003525,0,0,0.00548,0,0,0,0,0,0,0,0,0,0,0,0.0079622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_suis,0,0.0012604,0,0.0010209,0,0,0,0,0,0,0,0,0,0,0.0017391,0,0,0,0,0,0,0.0021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010059,0,0,0,0,0,0.0010371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_thermophilus,0,0.0020482,0,0.0037774,0,0.0027184,0,0,0,0.0054259,0,0.0014551,0.0015879,0,0,0,0,0,0,0.0021733,0,0.0010973,0.0033751,0,0,0,0,0.0039922,0,0.0011497,0.0014968,0,0,0,0,0.0013979,0,0,0,0,0,0,0,0,0,0,0,0.0010053,0.0019,0,0,0,0,0.045158,0.0013998,0,0,0,0,0,0,0,0,0,0.0076853,0,0,0,0.0036278,0,0.0015647
panStreptococcus_timonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010435,0,0,0.0043185,0,0,0,0,0,0,0,0,0.010053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_vestibularis,0.05114,0.039389,0,0.003267,0,0.001726,0,0,0,0.18041,0,0.029662,0.016409,0,0,0,0,0,0.0083151,0.077224,0,0,0.017117,0,0,0.028855,0.05356,0.063875,0,0.016342,0.020825,0,0,0.0054687,0,0.05918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panStreptococcus_viridans,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002174,0,0,0,0
panSubdoligranulum_sp_4_3_54A2FAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013319,0,0,0
panSubdoligranulum_sp_AF14_43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015107,0,0,0
panSubdoligranulum_sp_AM16_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017431,0,0,0
panSubdoligranulum_sp_APC924_74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011742,0,0,0,0,0
panSubdoligranulum_sp_OF01_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024583,0,0,0
panSutterella_sp_KLE1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panSutterella_wadsworthensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017401,0,0,0,0,0.11644,0,0,0,0,0,0,0,0,0.0021861
panTerrisporobacter_glycolicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063878,0,0.0040767,0.004707,0,0,0,0,0.001261,0,0,0,0,0,0,0
panTrueperella_pyogenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352,0,0,0,0,0.0030782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panTuricibacter_sanguinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098251,0,0,0,0,0,0,0,0,0,0,0,0
panTyzzerella_nexilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041849,0.0078014,0.012021,0,0,0.0036248,0,0,0,0,0,0,0,0,0,0,0.0017336,0.00138,0,0,0.0019369,0,0.0066976,0,0,0.0021002,0,0.0026701,0,0.0016241,0,0.0025656,0,0
panTyzzerella_sp_Marseille_P3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020107,0.002525,0,0,0.0014096,0,0,0,0,0,0,0,0,0,0,0.0016067,0,0,0,0,0,0.0022574,0,0,0,0,0.0011841,0,0,0,0.0017914,0,0
panUnknown_Burkholderiales_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014215,0
panUnknown_Candidatus_Saccharibacteria_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050469,0,0,0,0,0,0,0,0.0081297,0,0,0,0,0,0,0,0,0,0,0.0010644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041193,0,0,0,0,0,0,0
panVallitalea_Clostridia_bacterium_UC51_1D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004949,0,0,0,0
panVallitalea_Clostridia_bacterium_UC51_1D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panVallitalea_Clostridia_bacterium_UC51_2G4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001273,0,0,0,0,0.0031923,0,0.0035185,0,0,0.0014594,0.0030223,0,0.0012085,0,0,0,0,0,0.0011442,0,0.0011961,0
panVallitalea_Clostridia_bacterium_UC51_2H11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010675
panVallitalea_Clostridia_bacterium_UC51_2H6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035679,0,0.0020312,0,0,0.0057672,0,0,0,0,0,0,0,0,0.0012262,0,0,0.0031004,0,0,0,0,0,0.0044391,0.0011049,0.0018923,0,0,0.0017074,0.0020075,0,0
panVaribaculum_cambriense,0,0,0,0,0,0,0,0,0,0,0,0,0.0038375,0,0,0,0,0,0,0,0,0.0018719,0,0,0,0,0,0,0,0.010265,0.097097,0,0,0,0.0023262,0,0,0,0,0,0,0,0,0.042215,0,0,0.0042708,0,0,0,0,0.032483,0,0,0,0,0,0.0024534,0,0,0,0,0,0,0.01176,0,0,0,0,0,0
panVaribaculum_sp_Marseille_P2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014968,0,0,0,0,0,0,0,0,0,0,0,0,0.0028948,0,0,0,0,0,0,0,0.0025765,0,0,0,0,0,0,0,0,0,0,0,0,0.0010564,0,0,0,0,0,0
panVeillonella_atypica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033161,0,0.0022939,0.0011619,0,0.0060155,0,0.11229,0.015985,0.056867,0,0,0,0,0.018298,0.028321,0,0,0,0,0,0,0.028653,0,0,0.028396,0.047546,0.021365,0,0.042173,0.015922,0,0.12177,0,0,0,0.001242,0,0,0,0,0.0020149,0,0.018698,0.01253,0.018447,0.0058627,0,0,0,0,0,0
panVeillonella_caviae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panVeillonella_dispar,0,0,0,0,0,0.0014671,0,0,0,0.0067824,0.02078,0,0,0,0,0,0,0,0.0011595,0,0.0012903,0.0043248,0,0.056637,0,0.0031316,0.036009,0.0094925,0,0,0,0,0,0.030704,0,0,0,0,0,0.0015095,0.051725,0.0010156,0.010155,0,0.0013412,0.062565,0,0.0035783,0.015751,0,0.039531,0,0.0010618,0,0.016245,0,0,0,0.0022542,0.022108,0.0011189,0.021712,0.016014,0.023287,0.0072326,0.0042458,0,0.005435,0,0,0
panVeillonella_infantium,0,0,0,0,0,0,0,0,0,0,0.0021009,0,0,0,0,0,0,0,0,0,0,0.001291,0,0.010451,0,0,0.0027192,0.0011533,0,0,0,0,0,0.0025052,0,0,0,0,0,0,0.0072926,0,0,0,0,0.0074466,0,0,0.001634,0,0.0032943,0,0,0,0.002977,0,0,0,0,0.0047574,0,0.0025231,0.0036754,0.0053083,0.0012654,0,0,0.0012783,0,0,0
panVeillonella_parvula,0,0,0,0,0,0.0033657,0,0,0,0,0.0083655,0,0,0,0,0,0,0,0,0,0.18222,0.064356,0,0.033748,0,0.014182,0.0019776,0.0015969,0,0.0052556,0,0.028342,0,0.001222,0.008195,0,0,0.001056,0.010643,0.063646,0.026633,0.036308,0,0.049073,0.010461,0.16619,0.034686,0.0049785,0.00114,0,0.0023792,0,0.084642,0,0.0057568,0,0,0,0.0053031,0.0020149,0,0.0029348,0.011337,0.037542,0.0010448,0,0,0,0,0.0013348,0.0042834
panVeillonella_ratti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002223,0,0,0,0,0,0,0,0,0.0019369,0,0,0,0,0,0,0,0,0.0013556,0.0010638,0.0010352,0,0
panVeillonella_rogosae,0,0,0,0,0,0,0,0,0,0.0021704,0.0016043,0,0,0,0,0,0,0,0,0,0.0016487,0,0,0.0029568,0,0,0.002472,0,0,0,0,0,0,0,0,0,0,0,0,0.0080964,0.0056311,0,0,0,0,0.0036885,0,0,0.0060231,0,0.0018302,0,0,0,0.0084183,0,0,0.0026378,0,0.0022015,0,0.011699,0.0015036,0.0028103,0,0.0042365,0,0,0,0,0
panVeillonella_seminalis,0,0.034977,0,0,0.003512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035497,0,0,0.012777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013127,0,0,0.0021407,0,0,0.0023302,0,0,0,0,0,0,0.0049155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panVeillonella_sp_3_1_44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086738,0.0022592,0,0.0040783,0,0,0,0,0,0,0,0.0012182,0,0,0,0,0,0,0,0.0032111,0.0012337,0.0054589,0,0.0025846,0,0.010926,0.0026837,0,0,0,0,0,0.0036405,0,0,0,0,0,0,0,0,0,0,0.0023779,0,0,0,0,0,0,0
panVeillonella_sp_6_1_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014265,0.0036148,0,0.002294,0,0,0,0,0,0,0,0.0015165,0,0,0,0,0,0,0,0.0037051,0.0010446,0.0012695,0,0.0015508,0,0.0095344,0.0019911,0,0,0,0,0,0.0039439,0,0,0,0,0,0,0,0,0,0,0.0023659,0,0,0,0,0,0,0
panVeillonella_sp_ACP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039422,0,0,0,0,0,0,0.0099316,0.0010712,0.0055891,0,0,0,0,0.0010414,0.0027802,0,0,0,0,0,0,0.0023679,0,0,0.0023778,0.0046271,0.0028534,0,0.0032551,0.001653,0,0.012567,0,0,0,0,0,0,0,0,0,0,0.0020318,0.0015036,0.0013331,0,0,0,0,0,0,0
panVeillonella_sp_AF13_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010681,0.0032275,0,0.0020392,0,0.0010737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023603,0.0011541,0.0012695,0,0.001792,0,0.0082121,0.0010966,0,0,0,0,0,0.0041714,0,0,0,0,0,0,0,0,0,0,0.002438,0,0,0,0,0,0,0
panVeillonella_sp_AF36_20BH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012186,0.0029047,0,0.0016823,0,0,0,0,0,0,0,0.0012679,0,0,0,0,0,0,0.0012064,0.0021956,0.0013431,0.0031738,0,0.0014818,0,0.0063331,0.0016737,0,0,0,0.0010371,0,0.0029579,0,0,0,0,0,0,0,0,0,0,0.0016333,0,0,0,0,0,0,0
panVeillonella_sp_AF42_16,0,0,0,0,0,0,0,0,0,0.0010852,0.0038963,0,0,0,0,0,0,0,0,0,0,0.0013555,0,0.0085644,0,0,0.0059328,0.0022179,0,0,0,0,0,0.0060186,0,0,0,0,0,0,0.0088745,0,0.0018411,0,0,0.013571,0,0,0.002907,0,0.0084187,0,0,0,0.0025629,0,0,0,0,0.0035634,0,0.0050197,0.0024821,0.0043235,0.0011609,0,0,0,0,0,0
